Source: MJ Menne CN Williams Jr. RS Vose NOAA National Climatic Data Center Asheville NC,,,,,
Day  ,JD  ,Month  ,State_id  ,Year  ,TAVE (F) 
22,22,1,'046719',2002,54
23,23,1,'046719',2002,51
24,24,1,'046719',2002,52
25,25,1,'046719',2002,58
26,26,1,'046719',2002,60
27,27,1,'046719',2002,55
28,28,1,'046719',2002,47
29,29,1,'046719',2002,44
30,30,1,'046719',2002,48
31,31,1,'046719',2002,47
1,32,2,'046719',2002,50
2,33,2,'046719',2002,54
3,34,2,'046719',2002,56
4,35,2,'046719',2002,57
5,36,2,'046719',2002,59
6,37,2,'046719',2002,58
7,38,2,'046719',2002,57
8,39,2,'046719',2002,55
9,40,2,'046719',2002,63
10,41,2,'046719',2002,62
11,42,2,'046719',2002,62
12,43,2,'046719',2002,64
13,44,2,'046719',2002,65
14,45,2,'046719',2002,57
15,46,2,'046719',2002,59
16,47,2,'046719',2002,62
17,48,2,'046719',2002,58
18,49,2,'046719',2002,51
19,50,2,'046719',2002,53
20,51,2,'046719',2002,58
21,52,2,'046719',2002,66
22,53,2,'046719',2002,72
23,54,2,'046719',2002,72
24,55,2,'046719',2002,66
25,56,2,'046719',2002,66
26,57,2,'046719',2002,69
27,58,2,'046719',2002,71
28,59,2,'046719',2002,65
1,60,3,'046719',2002,61
2,61,3,'046719',2002,61
3,62,3,'046719',2002,59
4,63,3,'046719',2002,61
5,64,3,'046719',2002,62
6,65,3,'046719',2002,58
7,66,3,'046719',2002,60
8,67,3,'046719',2002,56
9,68,3,'046719',2002,61
10,69,3,'046719',2002,61
11,70,3,'046719',2002,64
12,71,3,'046719',2002,64
13,72,3,'046719',2002,63
14,73,3,'046719',2002,55
15,74,3,'046719',2002,53
16,75,3,'046719',2002,. 
17,76,3,'046719',2002,56
18,77,3,'046719',2002,55
19,78,3,'046719',2002,58
20,79,3,'046719',2002,65
21,80,3,'046719',2002,68
22,81,3,'046719',2002,63
23,82,3,'046719',2002,60
24,83,3,'046719',2002,59
25,84,3,'046719',2002,57
26,85,3,'046719',2002,62
27,86,3,'046719',2002,60
28,87,3,'046719',2002,58
29,88,3,'046719',2002,58
30,89,3,'046719',2002,64
31,90,3,'046719',2002,65
1,91,4,'046719',2002,63
2,92,4,'046719',2002,62
3,93,4,'046719',2002,59
4,94,4,'046719',2002,62
5,95,4,'046719',2002,56
6,96,4,'046719',2002,. 
7,97,4,'046719',2002,60
8,98,4,'046719',2002,60
9,99,4,'046719',2002,60
10,100,4,'046719',2002,63
11,101,4,'046719',2002,65
12,102,4,'046719',2002,66
13,103,4,'046719',2002,73
14,104,4,'046719',2002,71
15,105,4,'046719',2002,80
16,106,4,'046719',2002,57
17,107,4,'046719',2002,59
18,108,4,'046719',2002,56
19,109,4,'046719',2002,57
20,110,4,'046719',2002,60
21,111,4,'046719',2002,65
22,112,4,'046719',2002,68
23,113,4,'046719',2002,68
24,114,4,'046719',2002,64
25,115,4,'046719',2002,62
26,116,4,'046719',2002,60
27,117,4,'046719',2002,57
28,118,4,'046719',2002,62
29,119,4,'046719',2002,60
30,120,4,'046719',2002,59
1,121,5,'046719',2002,57
2,122,5,'046719',2002,59
3,123,5,'046719',2002,61
4,124,5,'046719',2002,63
5,125,5,'046719',2002,65
6,126,5,'046719',2002,65
7,127,5,'046719',2002,64
8,128,5,'046719',2002,63
9,129,5,'046719',2002,64
10,130,5,'046719',2002,63
11,131,5,'046719',2002,64
12,132,5,'046719',2002,74
13,133,5,'046719',2002,76
14,134,5,'046719',2002,73
15,135,5,'046719',2002,68
16,136,5,'046719',2002,65
17,137,5,'046719',2002,65
18,138,5,'046719',2002,67
19,139,5,'046719',2002,65
20,140,5,'046719',2002,61
21,141,5,'046719',2002,58
22,142,5,'046719',2002,62
23,143,5,'046719',2002,64
24,144,5,'046719',2002,66
25,145,5,'046719',2002,75
26,146,5,'046719',2002,67
27,147,5,'046719',2002,65
28,148,5,'046719',2002,67
29,149,5,'046719',2002,74
30,150,5,'046719',2002,74
31,151,5,'046719',2002,73
1,152,6,'046719',2002,75
2,153,6,'046719',2002,67
3,154,6,'046719',2002,65
4,155,6,'046719',2002,70
5,156,6,'046719',2002,77
6,157,6,'046719',2002,76
7,158,6,'046719',2002,74
8,159,6,'046719',2002,71
9,160,6,'046719',2002,68
10,161,6,'046719',2002,68
11,162,6,'046719',2002,. 
12,163,6,'046719',2002,69
13,164,6,'046719',2002,69
14,165,6,'046719',2002,70
15,166,6,'046719',2002,77
16,167,6,'046719',2002,79
17,168,6,'046719',2002,74
18,169,6,'046719',2002,73
19,170,6,'046719',2002,73
20,171,6,'046719',2002,72
21,172,6,'046719',2002,69
22,173,6,'046719',2002,72
23,174,6,'046719',2002,. 
24,175,6,'046719',2002,71
25,176,6,'046719',2002,74
26,177,6,'046719',2002,71
27,178,6,'046719',2002,70
28,179,6,'046719',2002,71
29,180,6,'046719',2002,76
30,181,6,'046719',2002,78
1,182,7,'046719',2002,73
2,183,7,'046719',2002,77
3,184,7,'046719',2002,76
4,185,7,'046719',2002,76
5,186,7,'046719',2002,70
6,187,7,'046719',2002,71
7,188,7,'046719',2002,74
8,189,7,'046719',2002,75
9,190,7,'046719',2002,77
10,191,7,'046719',2002,79
11,192,7,'046719',2002,80
12,193,7,'046719',2002,79
13,194,7,'046719',2002,80
14,195,7,'046719',2002,77
15,196,7,'046719',2002,78
16,197,7,'046719',2002,78
17,198,7,'046719',2002,76
18,199,7,'046719',2002,75
19,200,7,'046719',2002,74
20,201,7,'046719',2002,73
21,202,7,'046719',2002,74
22,203,7,'046719',2002,72
23,204,7,'046719',2002,72
24,205,7,'046719',2002,77
25,206,7,'046719',2002,81
26,207,7,'046719',2002,. 
27,208,7,'046719',2002,78
28,209,7,'046719',2002,75
29,210,7,'046719',2002,73
30,211,7,'046719',2002,72
31,212,7,'046719',2002,75
1,213,8,'046719',2002,74
2,214,8,'046719',2002,74
3,215,8,'046719',2002,73
4,216,8,'046719',2002,72
5,217,8,'046719',2002,73
6,218,8,'046719',2002,75
7,219,8,'046719',2002,74
8,220,8,'046719',2002,73
9,221,8,'046719',2002,78
10,222,8,'046719',2002,82
11,223,8,'046719',2002,81
12,224,8,'046719',2002,82
13,225,8,'046719',2002,80
14,226,8,'046719',2002,78
15,227,8,'046719',2002,76
16,228,8,'046719',2002,73
17,229,8,'046719',2002,74
18,230,8,'046719',2002,73
19,231,8,'046719',2002,72
20,232,8,'046719',2002,71
21,233,8,'046719',2002,68
22,234,8,'046719',2002,70
23,235,8,'046719',2002,73
24,236,8,'046719',2002,74
25,237,8,'046719',2002,76
26,238,8,'046719',2002,76
27,239,8,'046719',2002,74
28,240,8,'046719',2002,72
29,241,8,'046719',2002,73
30,242,8,'046719',2002,75
31,243,8,'046719',2002,79
1,244,9,'046719',2002,92
2,245,9,'046719',2002,91
3,246,9,'046719',2002,86
4,247,9,'046719',2002,82
5,248,9,'046719',2002,81
6,249,9,'046719',2002,. 
7,250,9,'046719',2002,73
8,251,9,'046719',2002,72
9,252,9,'046719',2002,77
10,253,9,'046719',2002,79
11,254,9,'046719',2002,78
12,255,9,'046719',2002,76
13,256,9,'046719',2002,78
14,257,9,'046719',2002,78
15,258,9,'046719',2002,80
16,259,9,'046719',2002,77
17,260,9,'046719',2002,75
18,261,9,'046719',2002,73
19,262,9,'046719',2002,76
20,263,9,'046719',2002,74
21,264,9,'046719',2002,79
22,265,9,'046719',2002,84
23,266,9,'046719',2002,83
24,267,9,'046719',2002,82
25,268,9,'046719',2002,79
26,269,9,'046719',2002,74
27,270,9,'046719',2002,68
28,271,9,'046719',2002,. 
29,272,9,'046719',2002,66
30,273,9,'046719',2002,64
1,274,10,'046719',2002,63
2,275,10,'046719',2002,61
3,276,10,'046719',2002,66
4,277,10,'046719',2002,68
5,278,10,'046719',2002,72
6,279,10,'046719',2002,77
7,280,10,'046719',2002,80
8,281,10,'046719',2002,78
9,282,10,'046719',2002,71
10,283,10,'046719',2002,71
11,284,10,'046719',2002,67
12,285,10,'046719',2002,66
13,286,10,'046719',2002,68
14,287,10,'046719',2002,66
15,288,10,'046719',2002,64
16,289,10,'046719',2002,62
17,290,10,'046719',2002,64
18,291,10,'046719',2002,63
19,292,10,'046719',2002,65
20,293,10,'046719',2002,63
21,294,10,'046719',2002,64
22,295,10,'046719',2002,63
23,296,10,'046719',2002,61
24,297,10,'046719',2002,61
25,298,10,'046719',2002,60
26,299,10,'046719',2002,60
27,300,10,'046719',2002,62
28,301,10,'046719',2002,61
29,302,10,'046719',2002,63
30,303,10,'046719',2002,62
31,304,10,'046719',2002,60
1,305,11,'046719',2002,60
2,306,11,'046719',2002,60
3,307,11,'046719',2002,64
4,308,11,'046719',2002,61
5,309,11,'046719',2002,65
6,310,11,'046719',2002,67
7,311,11,'046719',2002,63
8,312,11,'046719',2002,58
9,313,11,'046719',2002,62
10,314,11,'046719',2002,61
11,315,11,'046719',2002,65
12,316,11,'046719',2002,69
13,317,11,'046719',2002,68
14,318,11,'046719',2002,66
15,319,11,'046719',2002,70
16,320,11,'046719',2002,70
17,321,11,'046719',2002,69
18,322,11,'046719',2002,67
19,323,11,'046719',2002,69
20,324,11,'046719',2002,75
21,325,11,'046719',2002,75
22,326,11,'046719',2002,70
23,327,11,'046719',2002,62
24,328,11,'046719',2002,61
25,329,11,'046719',2002,. 
26,330,11,'046719',2002,. 
27,331,11,'046719',2002,. 
28,332,11,'046719',2002,. 
29,333,11,'046719',2002,. 
30,334,11,'046719',2002,. 
1,335,12,'046719',2002,57
2,336,12,'046719',2002,57
3,337,12,'046719',2002,58
4,338,12,'046719',2002,58
5,339,12,'046719',2002,. 
6,340,12,'046719',2002,61
7,341,12,'046719',2002,59
8,342,12,'046719',2002,60
9,343,12,'046719',2002,61
10,344,12,'046719',2002,56
11,345,12,'046719',2002,61
12,346,12,'046719',2002,60
13,347,12,'046719',2002,58
14,348,12,'046719',2002,58
15,349,12,'046719',2002,59
16,350,12,'046719',2002,56
17,351,12,'046719',2002,53
18,352,12,'046719',2002,53
19,353,12,'046719',2002,50
20,354,12,'046719',2002,53
21,355,12,'046719',2002,52
22,356,12,'046719',2002,53
23,357,12,'046719',2002,52
24,358,12,'046719',2002,52
25,359,12,'046719',2002,51
26,360,12,'046719',2002,55
27,361,12,'046719',2002,57
28,362,12,'046719',2002,58
29,363,12,'046719',2002,52
30,364,12,'046719',2002,. 
31,365,12,'046719',2002,54
1,1,1,'046719',2003,56
2,2,1,'046719',2003,61
3,3,1,'046719',2003,69
4,4,1,'046719',2003,68
5,5,1,'046719',2003,69
6,6,1,'046719',2003,73
7,7,1,'046719',2003,74
8,8,1,'046719',2003,68
9,9,1,'046719',2003,60
10,10,1,'046719',2003,56
11,11,1,'046719',2003,56
12,12,1,'046719',2003,58
13,13,1,'046719',2003,62
14,14,1,'046719',2003,60
15,15,1,'046719',2003,64
16,16,1,'046719',2003,64
17,17,1,'046719',2003,67
18,18,1,'046719',2003,67
19,19,1,'046719',2003,63
20,20,1,'046719',2003,64
21,21,1,'046719',2003,60
22,22,1,'046719',2003,59
23,23,1,'046719',2003,66
24,24,1,'046719',2003,65
25,25,1,'046719',2003,73
26,26,1,'046719',2003,68
27,27,1,'046719',2003,74
28,28,1,'046719',2003,66
29,29,1,'046719',2003,63
30,30,1,'046719',2003,71
31,31,1,'046719',2003,75
1,32,2,'046719',2003,73
2,33,2,'046719',2003,62
3,34,2,'046719',2003,60
4,35,2,'046719',2003,60
5,36,2,'046719',2003,59
6,37,2,'046719',2003,57
7,38,2,'046719',2003,55
8,39,2,'046719',2003,57
9,40,2,'046719',2003,56
10,41,2,'046719',2003,56
11,42,2,'046719',2003,59
12,43,2,'046719',2003,59
13,44,2,'046719',2003,55
14,45,2,'046719',2003,59
15,46,2,'046719',2003,59
16,47,2,'046719',2003,58
17,48,2,'046719',2003,60
18,49,2,'046719',2003,59
19,50,2,'046719',2003,58
20,51,2,'046719',2003,58
21,52,2,'046719',2003,60
22,53,2,'046719',2003,62
23,54,2,'046719',2003,60
24,55,2,'046719',2003,60
25,56,2,'046719',2003,53
26,57,2,'046719',2003,54
27,58,2,'046719',2003,54
28,59,2,'046719',2003,54
1,60,3,'046719',2003,55
2,61,3,'046719',2003,57
3,62,3,'046719',2003,56
4,63,3,'046719',2003,54
5,64,3,'046719',2003,55
6,65,3,'046719',2003,58
7,66,3,'046719',2003,59
8,67,3,'046719',2003,59
9,68,3,'046719',2003,64
10,69,3,'046719',2003,65
11,70,3,'046719',2003,65
12,71,3,'046719',2003,64
13,72,3,'046719',2003,65
14,73,3,'046719',2003,63
15,74,3,'046719',2003,59
16,75,3,'046719',2003,60
17,76,3,'046719',2003,59
18,77,3,'046719',2003,62
19,78,3,'046719',2003,59
20,79,3,'046719',2003,60
21,80,3,'046719',2003,62
22,81,3,'046719',2003,66
23,82,3,'046719',2003,63
24,83,3,'046719',2003,62
25,84,3,'046719',2003,67
26,85,3,'046719',2003,71
27,86,3,'046719',2003,72
28,87,3,'046719',2003,68
29,88,3,'046719',2003,65
30,89,3,'046719',2003,72
31,90,3,'046719',2003,75
1,91,4,'046719',2003,69
2,92,4,'046719',2003,59
3,93,4,'046719',2003,54
4,94,4,'046719',2003,53
5,95,4,'046719',2003,57
6,96,4,'046719',2003,57
7,97,4,'046719',2003,66
8,98,4,'046719',2003,72
9,99,4,'046719',2003,72
10,100,4,'046719',2003,67
11,101,4,'046719',2003,62
12,102,4,'046719',2003,62
13,103,4,'046719',2003,61
14,104,4,'046719',2003,. 
15,105,4,'046719',2003,54
16,106,4,'046719',2003,56
17,107,4,'046719',2003,56
18,108,4,'046719',2003,58
19,109,4,'046719',2003,61
20,110,4,'046719',2003,65
21,111,4,'046719',2003,. 
22,112,4,'046719',2003,53
23,113,4,'046719',2003,58
24,114,4,'046719',2003,59
25,115,4,'046719',2003,60
26,116,4,'046719',2003,60
27,117,4,'046719',2003,60
28,118,4,'046719',2003,60
29,119,4,'046719',2003,57
30,120,4,'046719',2003,58
1,121,5,'046719',2003,60
2,122,5,'046719',2003,61
3,123,5,'046719',2003,57
4,124,5,'046719',2003,62
5,125,5,'046719',2003,60
6,126,5,'046719',2003,61
7,127,5,'046719',2003,59
8,128,5,'046719',2003,59
9,129,5,'046719',2003,59
10,130,5,'046719',2003,60
11,131,5,'046719',2003,66
12,132,5,'046719',2003,68
13,133,5,'046719',2003,. 
14,134,5,'046719',2003,65
15,135,5,'046719',2003,62
16,136,5,'046719',2003,68
17,137,5,'046719',2003,69
18,138,5,'046719',2003,66
19,139,5,'046719',2003,71
20,140,5,'046719',2003,76
21,141,5,'046719',2003,80
22,142,5,'046719',2003,78
23,143,5,'046719',2003,71
24,144,5,'046719',2003,67
25,145,5,'046719',2003,62
26,146,5,'046719',2003,66
27,147,5,'046719',2003,75
28,148,5,'046719',2003,79
29,149,5,'046719',2003,76
30,150,5,'046719',2003,71
31,151,5,'046719',2003,70
1,152,6,'046719',2003,71
2,153,6,'046719',2003,71
3,154,6,'046719',2003,69
4,155,6,'046719',2003,67
5,156,6,'046719',2003,68
6,157,6,'046719',2003,65
7,158,6,'046719',2003,68
8,159,6,'046719',2003,68
9,160,6,'046719',2003,65
10,161,6,'046719',2003,61
11,162,6,'046719',2003,65
12,163,6,'046719',2003,62
13,164,6,'046719',2003,66
14,165,6,'046719',2003,70
15,166,6,'046719',2003,72
16,167,6,'046719',2003,71
17,168,6,'046719',2003,. 
18,169,6,'046719',2003,70
19,170,6,'046719',2003,66
20,171,6,'046719',2003,62
21,172,6,'046719',2003,60
22,173,6,'046719',2003,62
23,174,6,'046719',2003,65
24,175,6,'046719',2003,68
25,176,6,'046719',2003,75
26,177,6,'046719',2003,79
27,178,6,'046719',2003,76
28,179,6,'046719',2003,73
29,180,6,'046719',2003,74
30,181,6,'046719',2003,76
1,182,7,'046719',2003,78
2,183,7,'046719',2003,80
3,184,7,'046719',2003,80
4,185,7,'046719',2003,80
5,186,7,'046719',2003,81
6,187,7,'046719',2003,78
7,188,7,'046719',2003,75
8,189,7,'046719',2003,74
9,190,7,'046719',2003,76
10,191,7,'046719',2003,76
11,192,7,'046719',2003,79
12,193,7,'046719',2003,79
13,194,7,'046719',2003,81
14,195,7,'046719',2003,80
15,196,7,'046719',2003,81
16,197,7,'046719',2003,81
17,198,7,'046719',2003,81
18,199,7,'046719',2003,82
19,200,7,'046719',2003,80
20,201,7,'046719',2003,82
21,202,7,'046719',2003,81
22,203,7,'046719',2003,78
23,204,7,'046719',2003,78
24,205,7,'046719',2003,78
25,206,7,'046719',2003,76
26,207,7,'046719',2003,. 
27,208,7,'046719',2003,76
28,209,7,'046719',2003,76
29,210,7,'046719',2003,78
30,211,7,'046719',2003,79
31,212,7,'046719',2003,78
1,213,8,'046719',2003,76
2,214,8,'046719',2003,76
3,215,8,'046719',2003,75
4,216,8,'046719',2003,77
5,217,8,'046719',2003,76
6,218,8,'046719',2003,76
7,219,8,'046719',2003,78
8,220,8,'046719',2003,81
9,221,8,'046719',2003,84
10,222,8,'046719',2003,86
11,223,8,'046719',2003,86
12,224,8,'046719',2003,86
13,225,8,'046719',2003,85
14,226,8,'046719',2003,86
15,227,8,'046719',2003,86
16,228,8,'046719',2003,85
17,229,8,'046719',2003,82
18,230,8,'046719',2003,82
19,231,8,'046719',2003,79
20,232,8,'046719',2003,78
21,233,8,'046719',2003,78
22,234,8,'046719',2003,74
23,235,8,'046719',2003,76
24,236,8,'046719',2003,83
25,237,8,'046719',2003,. 
26,238,8,'046719',2003,80
27,239,8,'046719',2003,81
28,240,8,'046719',2003,80
29,241,8,'046719',2003,78
30,242,8,'046719',2003,76
31,243,8,'046719',2003,77
1,244,9,'046719',2003,77
2,245,9,'046719',2003,78
3,246,9,'046719',2003,78
4,247,9,'046719',2003,83
5,248,9,'046719',2003,86
6,249,9,'046719',2003,84
7,250,9,'046719',2003,81
8,251,9,'046719',2003,77
9,252,9,'046719',2003,73
10,253,9,'046719',2003,72
11,254,9,'046719',2003,76
12,255,9,'046719',2003,74
13,256,9,'046719',2003,74
14,257,9,'046719',2003,75
15,258,9,'046719',2003,74
16,259,9,'046719',2003,72
17,260,9,'046719',2003,71
18,261,9,'046719',2003,75
19,262,9,'046719',2003,76
20,263,9,'046719',2003,77
21,264,9,'046719',2003,81
22,265,9,'046719',2003,80
23,266,9,'046719',2003,78
24,267,9,'046719',2003,72
25,268,9,'046719',2003,73
26,269,9,'046719',2003,74
27,270,9,'046719',2003,72
28,271,9,'046719',2003,73
29,272,9,'046719',2003,74
30,273,9,'046719',2003,74
1,274,10,'046719',2003,72
2,275,10,'046719',2003,69
3,276,10,'046719',2003,66
4,277,10,'046719',2003,67
5,278,10,'046719',2003,69
6,279,10,'046719',2003,71
7,280,10,'046719',2003,72
8,281,10,'046719',2003,74
9,282,10,'046719',2003,73
10,283,10,'046719',2003,68
11,284,10,'046719',2003,72
12,285,10,'046719',2003,75
13,286,10,'046719',2003,78
14,287,10,'046719',2003,76
15,288,10,'046719',2003,69
16,289,10,'046719',2003,71
17,290,10,'046719',2003,76
18,291,10,'046719',2003,83
19,292,10,'046719',2003,82
20,293,10,'046719',2003,82
21,294,10,'046719',2003,85
22,295,10,'046719',2003,85
23,296,10,'046719',2003,80
24,297,10,'046719',2003,80
25,298,10,'046719',2003,76
26,299,10,'046719',2003,80
27,300,10,'046719',2003,81
28,301,10,'046719',2003,76
29,302,10,'046719',2003,71
30,303,10,'046719',2003,65
31,304,10,'046719',2003,58
1,305,11,'046719',2003,58
2,306,11,'046719',2003,56
3,307,11,'046719',2003,55
4,308,11,'046719',2003,56
5,309,11,'046719',2003,57
6,310,11,'046719',2003,63
7,311,11,'046719',2003,62
8,312,11,'046719',2003,62
9,313,11,'046719',2003,63
10,314,11,'046719',2003,. 
11,315,11,'046719',2003,63
12,316,11,'046719',2003,63
13,317,11,'046719',2003,63
14,318,11,'046719',2003,59
15,319,11,'046719',2003,56
16,320,11,'046719',2003,56
17,321,11,'046719',2003,55
18,322,11,'046719',2003,64
19,323,11,'046719',2003,69
20,324,11,'046719',2003,65
21,325,11,'046719',2003,60
22,326,11,'046719',2003,56
23,327,11,'046719',2003,55
24,328,11,'046719',2003,56
25,329,11,'046719',2003,55
26,330,11,'046719',2003,55
27,331,11,'046719',2003,58
28,332,11,'046719',2003,62
29,333,11,'046719',2003,63
30,334,11,'046719',2003,61
1,335,12,'046719',2003,59
2,336,12,'046719',2003,59
3,337,12,'046719',2003,61
4,338,12,'046719',2003,63
5,339,12,'046719',2003,61
6,340,12,'046719',2003,60
7,341,12,'046719',2003,61
8,342,12,'046719',2003,58
9,343,12,'046719',2003,57
10,344,12,'046719',2003,60
11,345,12,'046719',2003,55
12,346,12,'046719',2003,52
13,347,12,'046719',2003,54
14,348,12,'046719',2003,. 
15,349,12,'046719',2003,53
16,350,12,'046719',2003,55
17,351,12,'046719',2003,58
18,352,12,'046719',2003,63
19,353,12,'046719',2003,63
20,354,12,'046719',2003,60
21,355,12,'046719',2003,57
22,356,12,'046719',2003,59
23,357,12,'046719',2003,61
24,358,12,'046719',2003,55
25,359,12,'046719',2003,57
26,360,12,'046719',2003,49
27,361,12,'046719',2003,47
28,362,12,'046719',2003,48
29,363,12,'046719',2003,49
30,364,12,'046719',2003,55
31,365,12,'046719',2003,55
1,1,1,'046719',2004,53
2,2,1,'046719',2004,54
3,3,1,'046719',2004,50
4,4,1,'046719',2004,50
5,5,1,'046719',2004,53
6,6,1,'046719',2004,55
7,7,1,'046719',2004,60
8,8,1,'046719',2004,60
9,9,1,'046719',2004,62
10,10,1,'046719',2004,65
11,11,1,'046719',2004,65
12,12,1,'046719',2004,60
13,13,1,'046719',2004,65
14,14,1,'046719',2004,66
15,15,1,'046719',2004,63
16,16,1,'046719',2004,56
17,17,1,'046719',2004,59
18,18,1,'046719',2004,54
19,19,1,'046719',2004,57
20,20,1,'046719',2004,55
21,21,1,'046719',2004,58
22,22,1,'046719',2004,61
23,23,1,'046719',2004,60
24,24,1,'046719',2004,56
25,25,1,'046719',2004,54
26,26,1,'046719',2004,54
27,27,1,'046719',2004,54
28,28,1,'046719',2004,57
29,29,1,'046719',2004,57
30,30,1,'046719',2004,57
31,31,1,'046719',2004,56
1,32,2,'046719',2004,54
2,33,2,'046719',2004,54
3,34,2,'046719',2004,51
4,35,2,'046719',2004,54
5,36,2,'046719',2004,55
6,37,2,'046719',2004,58
7,38,2,'046719',2004,60
8,39,2,'046719',2004,57
9,40,2,'046719',2004,56
10,41,2,'046719',2004,59
11,42,2,'046719',2004,58
12,43,2,'046719',2004,59
13,44,2,'046719',2004,57
14,45,2,'046719',2004,56
15,46,2,'046719',2004,55
16,47,2,'046719',2004,61
17,48,2,'046719',2004,66
18,49,2,'046719',2004,60
19,50,2,'046719',2004,53
20,51,2,'046719',2004,55
21,52,2,'046719',2004,52
22,53,2,'046719',2004,53
23,54,2,'046719',2004,53
24,55,2,'046719',2004,54
25,56,2,'046719',2004,55
26,57,2,'046719',2004,55
27,58,2,'046719',2004,53
28,59,2,'046719',2004,55
29,60,2,'046719',2004,54
1,61,3,'046719',2004,55
2,62,3,'046719',2004,52
3,63,3,'046719',2004,55
4,64,3,'046719',2004,58
5,65,3,'046719',2004,57
6,66,3,'046719',2004,64
7,67,3,'046719',2004,68
8,68,3,'046719',2004,77
9,69,3,'046719',2004,77
10,70,3,'046719',2004,73
11,71,3,'046719',2004,73
12,72,3,'046719',2004,69
13,73,3,'046719',2004,65
14,74,3,'046719',2004,65
15,75,3,'046719',2004,66
16,76,3,'046719',2004,73
17,77,3,'046719',2004,74
18,78,3,'046719',2004,70
19,79,3,'046719',2004,65
20,80,3,'046719',2004,66
21,81,3,'046719',2004,65
22,82,3,'046719',2004,67
23,83,3,'046719',2004,65
24,84,3,'046719',2004,63
25,85,3,'046719',2004,63
26,86,3,'046719',2004,63
27,87,3,'046719',2004,63
28,88,3,'046719',2004,73
29,89,3,'046719',2004,76
30,90,3,'046719',2004,74
31,91,3,'046719',2004,64
1,92,4,'046719',2004,63
2,93,4,'046719',2004,58
3,94,4,'046719',2004,. 
4,95,4,'046719',2004,64
5,96,4,'046719',2004,63
6,97,4,'046719',2004,62
7,98,4,'046719',2004,63
8,99,4,'046719',2004,61
9,100,4,'046719',2004,66
10,101,4,'046719',2004,64
11,102,4,'046719',2004,70
12,103,4,'046719',2004,68
13,104,4,'046719',2004,63
14,105,4,'046719',2004,62
15,106,4,'046719',2004,63
16,107,4,'046719',2004,63
17,108,4,'046719',2004,59
18,109,4,'046719',2004,56
19,110,4,'046719',2004,59
20,111,4,'046719',2004,61
21,112,4,'046719',2004,62
22,113,4,'046719',2004,64
23,114,4,'046719',2004,74
24,115,4,'046719',2004,73
25,116,4,'046719',2004,77
26,117,4,'046719',2004,84
27,118,4,'046719',2004,84
28,119,4,'046719',2004,79
29,120,4,'046719',2004,65
30,121,4,'046719',2004,65
1,122,5,'046719',2004,75
2,123,5,'046719',2004,81
3,124,5,'046719',2004,87
4,125,5,'046719',2004,85
5,126,5,'046719',2004,77
6,127,5,'046719',2004,75
7,128,5,'046719',2004,77
8,129,5,'046719',2004,73
9,130,5,'046719',2004,71
10,131,5,'046719',2004,70
11,132,5,'046719',2004,65
12,133,5,'046719',2004,66
13,134,5,'046719',2004,70
14,135,5,'046719',2004,74
15,136,5,'046719',2004,73
16,137,5,'046719',2004,71
17,138,5,'046719',2004,69
18,139,5,'046719',2004,67
19,140,5,'046719',2004,66
20,141,5,'046719',2004,66
21,142,5,'046719',2004,65
22,143,5,'046719',2004,65
23,144,5,'046719',2004,65
24,145,5,'046719',2004,64
25,146,5,'046719',2004,64
26,147,5,'046719',2004,65
27,148,5,'046719',2004,63
28,149,5,'046719',2004,65
29,150,5,'046719',2004,68
30,151,5,'046719',2004,73
31,152,5,'046719',2004,76
1,153,6,'046719',2004,76
2,154,6,'046719',2004,73
3,155,6,'046719',2004,73
4,156,6,'046719',2004,74
5,157,6,'046719',2004,72
6,158,6,'046719',2004,73
7,159,6,'046719',2004,71
8,160,6,'046719',2004,66
9,161,6,'046719',2004,66
10,162,6,'046719',2004,66
11,163,6,'046719',2004,69
12,164,6,'046719',2004,70
13,165,6,'046719',2004,72
14,166,6,'046719',2004,72
15,167,6,'046719',2004,71
16,168,6,'046719',2004,71
17,169,6,'046719',2004,69
18,170,6,'046719',2004,68
19,171,6,'046719',2004,68
20,172,6,'046719',2004,70
21,173,6,'046719',2004,69
22,174,6,'046719',2004,70
23,175,6,'046719',2004,73
24,176,6,'046719',2004,72
25,177,6,'046719',2004,74
26,178,6,'046719',2004,75
27,179,6,'046719',2004,74
28,180,6,'046719',2004,71
29,181,6,'046719',2004,69
30,182,6,'046719',2004,68
1,183,7,'046719',2004,67
2,184,7,'046719',2004,69
3,185,7,'046719',2004,70
4,186,7,'046719',2004,72
5,187,7,'046719',2004,73
6,188,7,'046719',2004,72
7,189,7,'046719',2004,70
8,190,7,'046719',2004,. 
9,191,7,'046719',2004,72
10,192,7,'046719',2004,74
11,193,7,'046719',2004,77
12,194,7,'046719',2004,79
13,195,7,'046719',2004,82
14,196,7,'046719',2004,81
15,197,7,'046719',2004,82
16,198,7,'046719',2004,81
17,199,7,'046719',2004,82
18,200,7,'046719',2004,82
19,201,7,'046719',2004,82
20,202,7,'046719',2004,81
21,203,7,'046719',2004,80
22,204,7,'046719',2004,76
23,205,7,'046719',2004,75
24,206,7,'046719',2004,76
25,207,7,'046719',2004,79
26,208,7,'046719',2004,79
27,209,7,'046719',2004,77
28,210,7,'046719',2004,75
29,211,7,'046719',2004,73
30,212,7,'046719',2004,73
31,213,7,'046719',2004,74
1,214,8,'046719',2004,75
2,215,8,'046719',2004,73
3,216,8,'046719',2004,73
4,217,8,'046719',2004,71
