Source: MJ Menne CN Williams Jr. RS Vose NOAA National Climatic Data Center Asheville NC,,,,,
Day  ,JD  ,Month  ,State_id  ,Year  ,TAVE (F) 
23,23,1,'419532',2002,65
24,24,1,'419532',2002,44
25,25,1,'419532',2002,41
26,26,1,'419532',2002,45
27,27,1,'419532',2002,52
28,28,1,'419532',2002,56
29,29,1,'419532',2002,59
30,30,1,'419532',2002,44
31,31,1,'419532',2002,41
1,32,2,'419532',2002,34
2,33,2,'419532',2002,35
3,34,2,'419532',2002,38
4,35,2,'419532',2002,45
5,36,2,'419532',2002,37
6,37,2,'419532',2002,34
7,38,2,'419532',2002,40
8,39,2,'419532',2002,45
9,40,2,'419532',2002,46
10,41,2,'419532',2002,42
11,42,2,'419532',2002,38
12,43,2,'419532',2002,44
13,44,2,'419532',2002,44
14,45,2,'419532',2002,42
15,46,2,'419532',2002,46
16,47,2,'419532',2002,44
17,48,2,'419532',2002,44
18,49,2,'419532',2002,49
19,50,2,'419532',2002,60
20,51,2,'419532',2002,56
21,52,2,'419532',2002,49
22,53,2,'419532',2002,50
23,54,2,'419532',2002,53
24,55,2,'419532',2002,62
25,56,2,'419532',2002,44
26,57,2,'419532',2002,29
27,58,2,'419532',2002,29
28,59,2,'419532',2002,38
1,60,3,'419532',2002,46
2,61,3,'419532',2002,24
3,62,3,'419532',2002,26
4,63,3,'419532',2002,37
5,64,3,'419532',2002,47
6,65,3,'419532',2002,52
7,66,3,'419532',2002,66
8,67,3,'419532',2002,65
9,68,3,'419532',2002,43
10,69,3,'419532',2002,41
11,70,3,'419532',2002,47
12,71,3,'419532',2002,51
13,72,3,'419532',2002,61
14,73,3,'419532',2002,70
15,74,3,'419532',2002,51
16,75,3,'419532',2002,51
17,76,3,'419532',2002,58
18,77,3,'419532',2002,57
19,78,3,'419532',2002,58
20,79,3,'419532',2002,55
21,80,3,'419532',2002,48
22,81,3,'419532',2002,37
23,82,3,'419532',2002,49
24,83,3,'419532',2002,59
25,84,3,'419532',2002,44
26,85,3,'419532',2002,44
27,86,3,'419532',2002,50
28,87,3,'419532',2002,66
29,88,3,'419532',2002,72
30,89,3,'419532',2002,62
31,90,3,'419532',2002,60
1,91,4,'419532',2002,60
2,92,4,'419532',2002,68
3,93,4,'419532',2002,49
4,94,4,'419532',2002,51
5,95,4,'419532',2002,55
6,96,4,'419532',2002,53
7,97,4,'419532',2002,58
8,98,4,'419532',2002,62
9,99,4,'419532',2002,61
10,100,4,'419532',2002,60
11,101,4,'419532',2002,64
12,102,4,'419532',2002,70
13,103,4,'419532',2002,70
14,104,4,'419532',2002,70
15,105,4,'419532',2002,72
16,106,4,'419532',2002,75
17,107,4,'419532',2002,77
18,108,4,'419532',2002,75
19,109,4,'419532',2002,74
20,110,4,'419532',2002,74
21,111,4,'419532',2002,70
22,112,4,'419532',2002,63
23,113,4,'419532',2002,74
24,114,4,'419532',2002,79
25,115,4,'419532',2002,63
26,116,4,'419532',2002,62
27,117,4,'419532',2002,70
28,118,4,'419532',2002,77
29,119,4,'419532',2002,77
30,120,4,'419532',2002,78
1,121,5,'419532',2002,82
2,122,5,'419532',2002,61
3,123,5,'419532',2002,65
4,124,5,'419532',2002,67
5,125,5,'419532',2002,73
6,126,5,'419532',2002,79
7,127,5,'419532',2002,77
8,128,5,'419532',2002,77
9,129,5,'419532',2002,71
10,130,5,'419532',2002,71
11,131,5,'419532',2002,75
12,132,5,'419532',2002,72
13,133,5,'419532',2002,59
14,134,5,'419532',2002,58
15,135,5,'419532',2002,66
16,136,5,'419532',2002,75
17,137,5,'419532',2002,70
18,138,5,'419532',2002,64
19,139,5,'419532',2002,60
20,140,5,'419532',2002,60
21,141,5,'419532',2002,62
22,142,5,'419532',2002,69
23,143,5,'419532',2002,73
24,144,5,'419532',2002,76
25,145,5,'419532',2002,72
26,146,5,'419532',2002,72
27,147,5,'419532',2002,69
28,148,5,'419532',2002,70
29,149,5,'419532',2002,71
30,150,5,'419532',2002,71
31,151,5,'419532',2002,73
1,152,6,'419532',2002,73
2,153,6,'419532',2002,73
3,154,6,'419532',2002,74
4,155,6,'419532',2002,80
5,156,6,'419532',2002,73
6,157,6,'419532',2002,74
7,158,6,'419532',2002,74
8,159,6,'419532',2002,79
9,160,6,'419532',2002,82
10,161,6,'419532',2002,81
11,162,6,'419532',2002,82
12,163,6,'419532',2002,83
13,164,6,'419532',2002,82
14,165,6,'419532',2002,76
15,166,6,'419532',2002,71
16,167,6,'419532',2002,72
17,168,6,'419532',2002,72
18,169,6,'419532',2002,76
19,170,6,'419532',2002,77
20,171,6,'419532',2002,82
21,172,6,'419532',2002,79
22,173,6,'419532',2002,78
23,174,6,'419532',2002,74
24,175,6,'419532',2002,76
25,176,6,'419532',2002,76
26,177,6,'419532',2002,80
27,178,6,'419532',2002,76
28,179,6,'419532',2002,78
29,180,6,'419532',2002,79
30,181,6,'419532',2002,71
1,182,7,'419532',2002,75
2,183,7,'419532',2002,73
3,184,7,'419532',2002,77
4,185,7,'419532',2002,76
5,186,7,'419532',2002,78
6,187,7,'419532',2002,79
7,188,7,'419532',2002,79
8,189,7,'419532',2002,81
9,190,7,'419532',2002,83
10,191,7,'419532',2002,80
11,192,7,'419532',2002,82
12,193,7,'419532',2002,81
13,194,7,'419532',2002,80
14,195,7,'419532',2002,78
15,196,7,'419532',2002,78
16,197,7,'419532',2002,76
17,198,7,'419532',2002,78
18,199,7,'419532',2002,81
19,200,7,'419532',2002,83
20,201,7,'419532',2002,83
21,202,7,'419532',2002,82
22,203,7,'419532',2002,82
23,204,7,'419532',2002,86
24,205,7,'419532',2002,86
25,206,7,'419532',2002,84
26,207,7,'419532',2002,84
27,208,7,'419532',2002,84
28,209,7,'419532',2002,85
29,210,7,'419532',2002,78
30,211,7,'419532',2002,79
31,212,7,'419532',2002,83
1,213,8,'419532',2002,84
2,214,8,'419532',2002,83
3,215,8,'419532',2002,83
4,216,8,'419532',2002,83
5,217,8,'419532',2002,82
6,218,8,'419532',2002,81
7,219,8,'419532',2002,82
8,220,8,'419532',2002,85
9,221,8,'419532',2002,78
10,222,8,'419532',2002,76
11,223,8,'419532',2002,79
12,224,8,'419532',2002,82
13,225,8,'419532',2002,84
14,226,8,'419532',2002,81
15,227,8,'419532',2002,82
16,228,8,'419532',2002,81
17,229,8,'419532',2002,83
18,230,8,'419532',2002,84
19,231,8,'419532',2002,86
20,232,8,'419532',2002,85
21,233,8,'419532',2002,85
22,234,8,'419532',2002,86
23,235,8,'419532',2002,86
24,236,8,'419532',2002,88
25,237,8,'419532',2002,89
26,238,8,'419532',2002,85
27,239,8,'419532',2002,81
28,240,8,'419532',2002,82
29,241,8,'419532',2002,76
30,242,8,'419532',2002,75
31,243,8,'419532',2002,77
1,244,9,'419532',2002,78
2,245,9,'419532',2002,81
3,246,9,'419532',2002,82
4,247,9,'419532',2002,80
5,248,9,'419532',2002,80
6,249,9,'419532',2002,79
7,250,9,'419532',2002,78
8,251,9,'419532',2002,81
9,252,9,'419532',2002,78
10,253,9,'419532',2002,80
11,254,9,'419532',2002,78
12,255,9,'419532',2002,78
13,256,9,'419532',2002,77
14,257,9,'419532',2002,79
15,258,9,'419532',2002,74
16,259,9,'419532',2002,74
17,260,9,'419532',2002,77
18,261,9,'419532',2002,80
19,262,9,'419532',2002,75
20,263,9,'419532',2002,69
21,264,9,'419532',2002,70
22,265,9,'419532',2002,71
23,266,9,'419532',2002,69
24,267,9,'419532',2002,64
25,268,9,'419532',2002,67
26,269,9,'419532',2002,71
27,270,9,'419532',2002,73
28,271,9,'419532',2002,74
29,272,9,'419532',2002,73
30,273,9,'419532',2002,74
1,274,10,'419532',2002,79
2,275,10,'419532',2002,80
3,276,10,'419532',2002,78
4,277,10,'419532',2002,75
5,278,10,'419532',2002,72
6,279,10,'419532',2002,77
7,280,10,'419532',2002,77
8,281,10,'419532',2002,62
9,282,10,'419532',2002,62
10,283,10,'419532',2002,62
11,284,10,'419532',2002,69
12,285,10,'419532',2002,73
13,286,10,'419532',2002,68
14,287,10,'419532',2002,56
15,288,10,'419532',2002,55
16,289,10,'419532',2002,54
17,290,10,'419532',2002,59
18,291,10,'419532',2002,53
19,292,10,'419532',2002,63
20,293,10,'419532',2002,57
21,294,10,'419532',2002,58
22,295,10,'419532',2002,60
23,296,10,'419532',2002,63
24,297,10,'419532',2002,60
25,298,10,'419532',2002,50
26,299,10,'419532',2002,52
27,300,10,'419532',2002,56
28,301,10,'419532',2002,60
29,302,10,'419532',2002,60
30,303,10,'419532',2002,52
31,304,10,'419532',2002,45
1,305,11,'419532',2002,45
2,306,11,'419532',2002,47
3,307,11,'419532',2002,50
4,308,11,'419532',2002,47
5,309,11,'419532',2002,53
6,310,11,'419532',2002,50
7,311,11,'419532',2002,53
8,312,11,'419532',2002,55
9,313,11,'419532',2002,68
10,314,11,'419532',2002,69
11,315,11,'419532',2002,53
12,316,11,'419532',2002,55
13,317,11,'419532',2002,49
14,318,11,'419532',2002,52
15,319,11,'419532',2002,52
16,320,11,'419532',2002,49
17,321,11,'419532',2002,51
18,322,11,'419532',2002,56
19,323,11,'419532',2002,49
20,324,11,'419532',2002,51
21,325,11,'419532',2002,58
22,326,11,'419532',2002,51
23,327,11,'419532',2002,55
24,328,11,'419532',2002,61
25,329,11,'419532',2002,39
26,330,11,'419532',2002,42
27,331,11,'419532',2002,36
28,332,11,'419532',2002,42
29,333,11,'419532',2002,45
30,334,11,'419532',2002,50
1,335,12,'419532',2002,42
2,336,12,'419532',2002,55
3,337,12,'419532',2002,45
4,338,12,'419532',2002,35
5,339,12,'419532',2002,37
6,340,12,'419532',2002,38
7,341,12,'419532',2002,45
8,342,12,'419532',2002,44
9,343,12,'419532',2002,48
10,344,12,'419532',2002,44
11,345,12,'419532',2002,41
12,346,12,'419532',2002,47
13,347,12,'419532',2002,48
14,348,12,'419532',2002,47
15,349,12,'419532',2002,52
16,350,12,'419532',2002,51
17,351,12,'419532',2002,57
18,352,12,'419532',2002,57
19,353,12,'419532',2002,51
20,354,12,'419532',2002,42
21,355,12,'419532',2002,48
22,356,12,'419532',2002,50
23,357,12,'419532',2002,36
24,358,12,'419532',2002,35
25,359,12,'419532',2002,33
26,360,12,'419532',2002,34
27,361,12,'419532',2002,42
28,362,12,'419532',2002,46
29,363,12,'419532',2002,61
30,364,12,'419532',2002,65
31,365,12,'419532',2002,52
1,1,1,'419532',2003,42
2,2,1,'419532',2003,49
3,3,1,'419532',2003,48
4,4,1,'419532',2003,50
5,5,1,'419532',2003,46
6,6,1,'419532',2003,44
7,7,1,'419532',2003,41
8,8,1,'419532',2003,48
9,9,1,'419532',2003,55
10,10,1,'419532',2003,41
11,11,1,'419532',2003,36
12,12,1,'419532',2003,39
13,13,1,'419532',2003,38
14,14,1,'419532',2003,45
15,15,1,'419532',2003,38
16,16,1,'419532',2003,37
17,17,1,'419532',2003,29
18,18,1,'419532',2003,36
19,19,1,'419532',2003,43
20,20,1,'419532',2003,51
21,21,1,'419532',2003,52
22,22,1,'419532',2003,39
23,23,1,'419532',2003,25
24,24,1,'419532',2003,28
25,25,1,'419532',2003,30
26,26,1,'419532',2003,36
27,27,1,'419532',2003,37
28,28,1,'419532',2003,51
29,29,1,'419532',2003,57
30,30,1,'419532',2003,43
31,31,1,'419532',2003,50
1,32,2,'419532',2003,52
2,33,2,'419532',2003,64
3,34,2,'419532',2003,53
4,35,2,'419532',2003,40
5,36,2,'419532',2003,36
6,37,2,'419532',2003,38
7,38,2,'419532',2003,32
8,39,2,'419532',2003,31
9,40,2,'419532',2003,46
10,41,2,'419532',2003,45
11,42,2,'419532',2003,51
12,43,2,'419532',2003,49
13,44,2,'419532',2003,56
14,45,2,'419532',2003,60
15,46,2,'419532',2003,49
16,47,2,'419532',2003,39
17,48,2,'419532',2003,34
18,49,2,'419532',2003,50
19,50,2,'419532',2003,49
20,51,2,'419532',2003,46
21,52,2,'419532',2003,46
22,53,2,'419532',2003,52
23,54,2,'419532',2003,52
24,55,2,'419532',2003,22
25,56,2,'419532',2003,22
26,57,2,'419532',2003,26
27,58,2,'419532',2003,35
28,59,2,'419532',2003,39
1,60,3,'419532',2003,40
2,61,3,'419532',2003,45
3,62,3,'419532',2003,47
4,63,3,'419532',2003,55
5,64,3,'419532',2003,36
6,65,3,'419532',2003,42
7,66,3,'419532',2003,55
8,67,3,'419532',2003,65
9,68,3,'419532',2003,49
10,69,3,'419532',2003,45
11,70,3,'419532',2003,55
12,71,3,'419532',2003,60
13,72,3,'419532',2003,63
14,73,3,'419532',2003,57
15,74,3,'419532',2003,59
16,75,3,'419532',2003,55
17,76,3,'419532',2003,57
18,77,3,'419532',2003,63
19,78,3,'419532',2003,58
20,79,3,'419532',2003,53
21,80,3,'419532',2003,52
22,81,3,'419532',2003,48
23,82,3,'419532',2003,57
24,83,3,'419532',2003,66
25,84,3,'419532',2003,65
26,85,3,'419532',2003,59
27,86,3,'419532',2003,66
28,87,3,'419532',2003,49
29,88,3,'419532',2003,46
30,89,3,'419532',2003,46
31,90,3,'419532',2003,61
1,91,4,'419532',2003,64
2,92,4,'419532',2003,68
3,93,4,'419532',2003,68
4,94,4,'419532',2003,71
5,95,4,'419532',2003,66
6,96,4,'419532',2003,67
7,97,4,'419532',2003,53
8,98,4,'419532',2003,52
9,99,4,'419532',2003,48
10,100,4,'419532',2003,53
11,101,4,'419532',2003,53
12,102,4,'419532',2003,61
13,103,4,'419532',2003,66
14,104,4,'419532',2003,65
15,105,4,'419532',2003,65
16,106,4,'419532',2003,72
17,107,4,'419532',2003,62
18,108,4,'419532',2003,72
19,109,4,'419532',2003,63
20,110,4,'419532',2003,64
21,111,4,'419532',2003,66
22,112,4,'419532',2003,57
23,113,4,'419532',2003,62
24,114,4,'419532',2003,73
25,115,4,'419532',2003,64
26,116,4,'419532',2003,63
27,117,4,'419532',2003,70
28,118,4,'419532',2003,72
29,119,4,'419532',2003,73
30,120,4,'419532',2003,69
1,121,5,'419532',2003,78
2,122,5,'419532',2003,70
3,123,5,'419532',2003,67
4,124,5,'419532',2003,72
5,125,5,'419532',2003,75
6,126,5,'419532',2003,76
7,127,5,'419532',2003,77
8,128,5,'419532',2003,78
9,129,5,'419532',2003,81
10,130,5,'419532',2003,82
11,131,5,'419532',2003,74
12,132,5,'419532',2003,64
13,133,5,'419532',2003,72
14,134,5,'419532',2003,76
15,135,5,'419532',2003,72
16,136,5,'419532',2003,78
17,137,5,'419532',2003,70
18,138,5,'419532',2003,71
19,139,5,'419532',2003,79
20,140,5,'419532',2003,60
21,141,5,'419532',2003,58
22,142,5,'419532',2003,65
23,143,5,'419532',2003,69
24,144,5,'419532',2003,75
25,145,5,'419532',2003,75
26,146,5,'419532',2003,72
27,147,5,'419532',2003,68
28,148,5,'419532',2003,67
29,149,5,'419532',2003,77
30,150,5,'419532',2003,82
31,151,5,'419532',2003,83
1,152,6,'419532',2003,80
2,153,6,'419532',2003,78
3,154,6,'419532',2003,77
4,155,6,'419532',2003,75
5,156,6,'419532',2003,71
6,157,6,'419532',2003,72
7,158,6,'419532',2003,70
8,159,6,'419532',2003,70
9,160,6,'419532',2003,75
10,161,6,'419532',2003,80
11,162,6,'419532',2003,82
12,163,6,'419532',2003,75
13,164,6,'419532',2003,69
14,165,6,'419532',2003,70
15,166,6,'419532',2003,73
16,167,6,'419532',2003,74
17,168,6,'419532',2003,71
18,169,6,'419532',2003,74
19,170,6,'419532',2003,75
20,171,6,'419532',2003,78
21,172,6,'419532',2003,80
22,173,6,'419532',2003,83
23,174,6,'419532',2003,84
24,175,6,'419532',2003,84
25,176,6,'419532',2003,84
26,177,6,'419532',2003,74
27,178,6,'419532',2003,72
28,179,6,'419532',2003,76
29,180,6,'419532',2003,77
30,181,6,'419532',2003,77
1,182,7,'419532',2003,80
2,183,7,'419532',2003,82
3,184,7,'419532',2003,75
4,185,7,'419532',2003,79
5,186,7,'419532',2003,77
6,187,7,'419532',2003,81
7,188,7,'419532',2003,82
8,189,7,'419532',2003,81
9,190,7,'419532',2003,82
10,191,7,'419532',2003,84
11,192,7,'419532',2003,83
12,193,7,'419532',2003,83
13,194,7,'419532',2003,87
14,195,7,'419532',2003,87
15,196,7,'419532',2003,86
16,197,7,'419532',2003,85
17,198,7,'419532',2003,83
18,199,7,'419532',2003,85
19,200,7,'419532',2003,88
20,201,7,'419532',2003,88
21,202,7,'419532',2003,87
22,203,7,'419532',2003,89
23,204,7,'419532',2003,85
24,205,7,'419532',2003,80
25,206,7,'419532',2003,85
26,207,7,'419532',2003,85
27,208,7,'419532',2003,84
28,209,7,'419532',2003,85
29,210,7,'419532',2003,88
30,211,7,'419532',2003,86
31,212,7,'419532',2003,84
1,213,8,'419532',2003,88
2,214,8,'419532',2003,87
3,215,8,'419532',2003,86
4,216,8,'419532',2003,88
5,217,8,'419532',2003,87
6,218,8,'419532',2003,90
7,219,8,'419532',2003,87
8,220,8,'419532',2003,87
9,221,8,'419532',2003,80
10,222,8,'419532',2003,80
11,223,8,'419532',2003,82
12,224,8,'419532',2003,77
13,225,8,'419532',2003,74
14,226,8,'419532',2003,73
15,227,8,'419532',2003,78
16,228,8,'419532',2003,81
17,229,8,'419532',2003,82
18,230,8,'419532',2003,83
19,231,8,'419532',2003,85
20,232,8,'419532',2003,85
21,233,8,'419532',2003,86
22,234,8,'419532',2003,84
23,235,8,'419532',2003,81
24,236,8,'419532',2003,81
25,237,8,'419532',2003,82
26,238,8,'419532',2003,83
27,239,8,'419532',2003,82
28,240,8,'419532',2003,85
29,241,8,'419532',2003,87
30,242,8,'419532',2003,82
31,243,8,'419532',2003,80
1,244,9,'419532',2003,78
2,245,9,'419532',2003,78
3,246,9,'419532',2003,71
4,247,9,'419532',2003,77
5,248,9,'419532',2003,75
6,249,9,'419532',2003,75
7,250,9,'419532',2003,70
8,251,9,'419532',2003,72
9,252,9,'419532',2003,76
10,253,9,'419532',2003,78
11,254,9,'419532',2003,75
12,255,9,'419532',2003,66
13,256,9,'419532',2003,68
14,257,9,'419532',2003,68
15,258,9,'419532',2003,68
16,259,9,'419532',2003,71
17,260,9,'419532',2003,77
18,261,9,'419532',2003,77
19,262,9,'419532',2003,67
20,263,9,'419532',2003,67
21,264,9,'419532',2003,67
22,265,9,'419532',2003,73
23,266,9,'419532',2003,75
24,267,9,'419532',2003,77
25,268,9,'419532',2003,75
26,269,9,'419532',2003,75
27,270,9,'419532',2003,74
28,271,9,'419532',2003,67
29,272,9,'419532',2003,64
30,273,9,'419532',2003,68
1,274,10,'419532',2003,64
2,275,10,'419532',2003,63
3,276,10,'419532',2003,66
4,277,10,'419532',2003,68
5,278,10,'419532',2003,62
6,279,10,'419532',2003,68
7,280,10,'419532',2003,67
8,281,10,'419532',2003,68
9,282,10,'419532',2003,67
10,283,10,'419532',2003,71
11,284,10,'419532',2003,68
12,285,10,'419532',2003,69
13,286,10,'419532',2003,70
14,287,10,'419532',2003,63
15,288,10,'419532',2003,57
16,289,10,'419532',2003,65
17,290,10,'419532',2003,63
18,291,10,'419532',2003,60
19,292,10,'419532',2003,63
20,293,10,'419532',2003,67
21,294,10,'419532',2003,72
22,295,10,'419532',2003,71
23,296,10,'419532',2003,67
24,297,10,'419532',2003,71
25,298,10,'419532',2003,62
26,299,10,'419532',2003,51
27,300,10,'419532',2003,55
28,301,10,'419532',2003,62
29,302,10,'419532',2003,62
30,303,10,'419532',2003,70
31,304,10,'419532',2003,75
1,305,11,'419532',2003,77
2,306,11,'419532',2003,74
3,307,11,'419532',2003,70
4,308,11,'419532',2003,74
5,309,11,'419532',2003,56
6,310,11,'419532',2003,48
7,311,11,'419532',2003,42
8,312,11,'419532',2003,45
9,313,11,'419532',2003,50
10,314,11,'419532',2003,57
11,315,11,'419532',2003,66
12,316,11,'419532',2003,70
13,317,11,'419532',2003,52
14,318,11,'419532',2003,55
15,319,11,'419532',2003,62
16,320,11,'419532',2003,61
17,321,11,'419532',2003,58
18,322,11,'419532',2003,59
19,323,11,'419532',2003,57
20,324,11,'419532',2003,56
21,325,11,'419532',2003,65
22,326,11,'419532',2003,65
23,327,11,'419532',2003,60
24,328,11,'419532',2003,36
25,329,11,'419532',2003,46
26,330,11,'419532',2003,57
27,331,11,'419532',2003,50
28,332,11,'419532',2003,44
29,333,11,'419532',2003,44
30,334,11,'419532',2003,54
1,335,12,'419532',2003,52
2,336,12,'419532',2003,51
3,337,12,'419532',2003,55
4,338,12,'419532',2003,46
5,339,12,'419532',2003,43
6,340,12,'419532',2003,36
7,341,12,'419532',2003,42
8,342,12,'419532',2003,62
9,343,12,'419532',2003,54
10,344,12,'419532',2003,43
11,345,12,'419532',2003,38
12,346,12,'419532',2003,43
13,347,12,'419532',2003,39
14,348,12,'419532',2003,43
15,349,12,'419532',2003,58
16,350,12,'419532',2003,43
17,351,12,'419532',2003,44
18,352,12,'419532',2003,43
19,353,12,'419532',2003,42
20,354,12,'419532',2003,45
21,355,12,'419532',2003,51
22,356,12,'419532',2003,59
23,357,12,'419532',2003,48
24,358,12,'419532',2003,44
25,359,12,'419532',2003,52
26,360,12,'419532',2003,51
27,361,12,'419532',2003,59
28,362,12,'419532',2003,51
29,363,12,'419532',2003,41
30,364,12,'419532',2003,44
31,365,12,'419532',2003,51
1,1,1,'419532',2004,58
2,2,1,'419532',2004,69
3,3,1,'419532',2004,66
4,4,1,'419532',2004,53
5,5,1,'419532',2004,31
6,6,1,'419532',2004,25
7,7,1,'419532',2004,32
8,8,1,'419532',2004,49
9,9,1,'419532',2004,46
10,10,1,'419532',2004,39
11,11,1,'419532',2004,46
12,12,1,'419532',2004,51
13,13,1,'419532',2004,57
14,14,1,'419532',2004,55
15,15,1,'419532',2004,48
16,16,1,'419532',2004,58
17,17,1,'419532',2004,58
18,18,1,'419532',2004,39
19,19,1,'419532',2004,36
20,20,1,'419532',2004,37
21,21,1,'419532',2004,41
22,22,1,'419532',2004,44
23,23,1,'419532',2004,47
24,24,1,'419532',2004,47
25,25,1,'419532',2004,59
26,26,1,'419532',2004,44
27,27,1,'419532',2004,31
28,28,1,'419532',2004,38
29,29,1,'419532',2004,48
30,30,1,'419532',2004,38
31,31,1,'419532',2004,42
1,32,2,'419532',2004,40
2,33,2,'419532',2004,39
3,34,2,'419532',2004,35
4,35,2,'419532',2004,30
5,36,2,'419532',2004,39
6,37,2,'419532',2004,38
7,38,2,'419532',2004,33
8,39,2,'419532',2004,38
9,40,2,'419532',2004,44
10,41,2,'419532',2004,43
11,42,2,'419532',2004,43
12,43,2,'419532',2004,36
13,44,2,'419532',2004,29
14,45,2,'419532',2004,31
15,46,2,'419532',2004,39
16,47,2,'419532',2004,43
17,48,2,'419532',2004,44
18,49,2,'419532',2004,51
19,50,2,'419532',2004,55
20,51,2,'419532',2004,54
21,52,2,'419532',2004,47
22,53,2,'419532',2004,51
23,54,2,'419532',2004,46
24,55,2,'419532',2004,48
25,56,2,'419532',2004,39
26,57,2,'419532',2004,42
27,58,2,'419532',2004,44
28,59,2,'419532',2004,47
29,60,2,'419532',2004,49
1,61,3,'419532',2004,56
2,62,3,'419532',2004,49
3,63,3,'419532',2004,59
4,64,3,'419532',2004,62
5,65,3,'419532',2004,58
6,66,3,'419532',2004,57
7,67,3,'419532',2004,55
8,68,3,'419532',2004,53
9,69,3,'419532',2004,54
10,70,3,'419532',2004,50
11,71,3,'419532',2004,55
12,72,3,'419532',2004,48
13,73,3,'419532',2004,52
14,74,3,'419532',2004,54
15,75,3,'419532',2004,56
16,76,3,'419532',2004,55
17,77,3,'419532',2004,63
18,78,3,'419532',2004,69
19,79,3,'419532',2004,67
20,80,3,'419532',2004,75
21,81,3,'419532',2004,60
22,82,3,'419532',2004,55
23,83,3,'419532',2004,60
24,84,3,'419532',2004,64
25,85,3,'419532',2004,69
26,86,3,'419532',2004,69
27,87,3,'419532',2004,69
28,88,3,'419532',2004,69
29,89,3,'419532',2004,57
30,90,3,'419532',2004,59
31,91,3,'419532',2004,56
1,92,4,'419532',2004,61
2,93,4,'419532',2004,55
3,94,4,'419532',2004,65
4,95,4,'419532',2004,60
5,96,4,'419532',2004,59
6,97,4,'419532',2004,63
7,98,4,'419532',2004,62
8,99,4,'419532',2004,62
9,100,4,'419532',2004,65
10,101,4,'419532',2004,56
11,102,4,'419532',2004,48
12,103,4,'419532',2004,52
13,104,4,'419532',2004,51
14,105,4,'419532',2004,51
15,106,4,'419532',2004,67
16,107,4,'419532',2004,67
17,108,4,'419532',2004,66
18,109,4,'419532',2004,71
19,110,4,'419532',2004,66
20,111,4,'419532',2004,70
21,112,4,'419532',2004,73
22,113,4,'419532',2004,75
23,114,4,'419532',2004,76
24,115,4,'419532',2004,60
25,116,4,'419532',2004,66
26,117,4,'419532',2004,66
27,118,4,'419532',2004,63
28,119,4,'419532',2004,63
29,120,4,'419532',2004,70
30,121,4,'419532',2004,71
1,122,5,'419532',2004,52
2,123,5,'419532',2004,56
3,124,5,'419532',2004,62
4,125,5,'419532',2004,68
5,126,5,'419532',2004,69
6,127,5,'419532',2004,69
7,128,5,'419532',2004,70
8,129,5,'419532',2004,70
9,130,5,'419532',2004,70
10,131,5,'419532',2004,71
11,132,5,'419532',2004,74
12,133,5,'419532',2004,76
13,134,5,'419532',2004,73
14,135,5,'419532',2004,65
15,136,5,'419532',2004,58
16,137,5,'419532',2004,66
17,138,5,'419532',2004,74
18,139,5,'419532',2004,76
19,140,5,'419532',2004,79
20,141,5,'419532',2004,77
21,142,5,'419532',2004,. 
22,143,5,'419532',2004,78
23,144,5,'419532',2004,78
24,145,5,'419532',2004,78
25,146,5,'419532',2004,75
26,147,5,'419532',2004,79
27,148,5,'419532',2004,80
28,149,5,'419532',2004,75
29,150,5,'419532',2004,74
30,151,5,'419532',2004,83
31,152,5,'419532',2004,76
1,153,6,'419532',2004,75
2,154,6,'419532',2004,81
3,155,6,'419532',2004,71
4,156,6,'419532',2004,72
5,157,6,'419532',2004,76
6,158,6,'419532',2004,64
7,159,6,'419532',2004,79
8,160,6,'419532',2004,71
9,161,6,'419532',2004,72
10,162,6,'419532',2004,78
11,163,6,'419532',2004,81
12,164,6,'419532',2004,79
13,165,6,'419532',2004,78
14,166,6,'419532',2004,78
15,167,6,'419532',2004,78
16,168,6,'419532',2004,78
17,169,6,'419532',2004,80
18,170,6,'419532',2004,83
19,171,6,'419532',2004,80
20,172,6,'419532',2004,80
21,173,6,'419532',2004,81
22,174,6,'419532',2004,75
23,175,6,'419532',2004,75
24,176,6,'419532',2004,77
25,177,6,'419532',2004,76
26,178,6,'419532',2004,72
27,179,6,'419532',2004,75
28,180,6,'419532',2004,74
29,181,6,'419532',2004,72
30,182,6,'419532',2004,75
1,183,7,'419532',2004,79
2,184,7,'419532',2004,80
3,185,7,'419532',2004,81
4,186,7,'419532',2004,82
5,187,7,'419532',2004,82
6,188,7,'419532',2004,82
7,189,7,'419532',2004,81
8,190,7,'419532',2004,83
9,191,7,'419532',2004,82
10,192,7,'419532',2004,82
11,193,7,'419532',2004,80
12,194,7,'419532',2004,81
13,195,7,'419532',2004,81
14,196,7,'419532',2004,80
15,197,7,'419532',2004,71
16,198,7,'419532',2004,84
17,199,7,'419532',2004,82
18,200,7,'419532',2004,79
19,201,7,'419532',2004,78
20,202,7,'419532',2004,80
21,203,7,'419532',2004,81
22,204,7,'419532',2004,82
23,205,7,'419532',2004,83
24,206,7,'419532',2004,83
25,207,7,'419532',2004,71
26,208,7,'419532',2004,73
27,209,7,'419532',2004,73
28,210,7,'419532',2004,74
29,211,7,'419532',2004,78
30,212,7,'419532',2004,79
31,213,7,'419532',2004,80
1,214,8,'419532',2004,81
2,215,8,'419532',2004,83
3,216,8,'419532',2004,85
4,217,8,'419532',2004,84
5,218,8,'419532',2004,80
6,219,8,'419532',2004,80
